id,race,days_b_screening_arrest,c_charge_degree,is_recid,score_text
9818,Caucasian,302,F,1,2
9820,African-American,-1,M,0,1
9822,Caucasian,0,M,1,1
9823,African-American,-3,F,0,2
9824,Hispanic,-15,M,0,1
9826,African-American,-119,F,1,3
9827,Caucasian,-1,F,0,1
9830,Caucasian,-1,F,0,1
9831,Hispanic,0,M,1,1
9832,Caucasian,0,M,1,1
9833,Caucasian,-1,F,0,1
9834,African-American,0,M,1,2
9835,African-American,-1,F,0,1
9837,Caucasian,-40,F,0,2
9838,African-American,-4,F,0,1
9840,Caucasian,-1,M,1,1
9842,Hispanic,-1,F,0,1
9843,African-American,-1,F,1,3
9844,Caucasian,-64,F,1,1
9845,African-American,-1,M,1,1
9846,Caucasian,-1,F,1,1
9847,African-American,-1,F,1,2
9851,African-American,-1,M,1,1
9852,African-American,-1,F,1,3
9853,Caucasian,-122,F,1,2
9854,African-American,-1,F,1,1
9855,Caucasian,-1,F,0,1
9856,African-American,-1,F,0,3
9857,African-American,0,F,1,3
9858,Hispanic,-86,F,0,1
9861,Caucasian,0,F,0,1
9862,Hispanic,-1,F,0,2
9864,African-American,-1,M,1,1
9865,African-American,-1,M,1,1
9867,African-American,-1,F,1,1
9868,African-American,-1,M,0,3
9869,African-American,-24,M,0,2
9871,Caucasian,-120,F,0,2
9872,African-American,-1,M,1,2
9875,African-American,0,F,1,1
9877,Caucasian,-1,F,1,2
9879,African-American,-50,M,1,1
9880,Caucasian,0,M,0,1
9881,Caucasian,-62,F,1,2
9883,African-American,-1,F,1,1
9885,African-American,-2,F,0,2
9886,Hispanic,-47,F,0,1
9888,African-American,-1,F,0,1
9889,African-American,-1,F,0,2
9890,African-American,0,M,0,1
9891,African-American,0,F,1,1
9892,African-American,-28,F,1,3
9894,Caucasian,22,F,1,3
9898,African-American,-124,F,1,3
9899,African-American,104,M,0,1
9900,Hispanic,1026,F,1,2
9902,African-American,0,M,1,1
9903,Hispanic,407,M,1,3
9904,African-American,-1,F,1,3
9905,Caucasian,-1,M,1,2
9906,Caucasian,-55,M,0,1
9907,African-American,-1,F,1,3
9908,African-American,0,F,1,3
9909,African-American,-1,F,1,3
9910,African-American,34,F,1,3
9912,Hispanic,-1,F,0,2
9914,Caucasian,-1,M,1,1
9915,Hispanic,,M,0,1
9917,African-American,-1,M,0,1
9918,Caucasian,-1,M,0,2
9919,African-American,-1,M,0,1
9920,Caucasian,-3,M,1,1
9921,African-American,-1,M,0,2
9922,African-American,-1,F,0,1
9923,African-American,-1,F,1,2
9924,Caucasian,0,F,1,1
9926,Caucasian,-214,M,1,3
9931,African-American,-1,M,0,1
9933,African-American,0,F,1,3
9934,African-American,0,F,1,2
9935,African-American,-1,F,1,3
9937,African-American,121,F,1,1
9939,Caucasian,-1,M,0,1
9940,African-American,-4,F,1,3
9941,Hispanic,37,F,1,1
9942,Hispanic,-1,F,0,1
9944,Caucasian,-1,F,1,1
9945,Caucasian,-1,F,1,1
9948,African-American,-1,F,0,2
9949,Hispanic,-108,F,0,1
9951,Caucasian,-1,F,0,1
9952,Caucasian,-1,F,0,1
9953,African-American,-24,F,1,1
9955,African-American,-1,F,0,1
9956,African-American,-1,F,1,1
9959,African-American,-1,M,0,2
9960,African-American,-1,M,0,1
9963,African-American,-1,F,0,3
9965,Caucasian,-1,F,0,1
9966,African-American,0,M,1,2
9968,African-American,-1,F,1,2
9969,Caucasian,-4,F,1,2
9970,African-American,-1,F,1,2
9971,Caucasian,-1,F,0,1
9972,African-American,-1,M,0,1
9973,African-American,0,F,1,3
9977,African-American,0,M,1,2
9979,Caucasian,-21,M,0,1
9980,African-American,-26,F,1,2
9981,African-American,-1,F,1,2
9983,African-American,-1,F,1,1
9984,African-American,0,F,0,3
9985,Caucasian,-1,F,0,1
9987,African-American,-1,M,1,1
9988,African-American,-73,F,0,1
9989,African-American,-43,F,1,3
9991,Caucasian,-1,M,0,1
9996,Caucasian,-1,F,1,1
9997,African-American,-1,M,1,1
10004,African-American,-1,M,0,2
10006,Caucasian,-1,M,1,3
10007,African-American,-3,F,0,2
10008,Caucasian,-1,F,1,1
10009,African-American,0,F,1,2
10010,African-American,-1,F,1,3
10011,African-American,114,M,1,1
10012,African-American,-1,F,1,2
10013,African-American,-38,F,1,1
10015,African-American,34,F,1,1
10017,Other,-3,F,1,1
10018,African-American,0,F,0,2
10019,African-American,-1,F,1,2
10020,Caucasian,0,F,0,1
10021,Caucasian,-2,F,0,1
10022,African-American,27,M,1,2
10025,African-American,-5,F,1,1
10027,African-American,-56,F,0,2
10028,African-American,-241,M,0,3
10029,Caucasian,0,F,0,1
10032,Caucasian,-36,F,1,1
10033,African-American,-1,F,1,2
10035,African-American,-1,F,0,2
10036,African-American,-1,M,1,1
10037,African-American,-1,M,1,1
10039,African-American,272,M,1,3
10040,African-American,-1,M,1,1
10042,African-American,0,F,1,2
10043,Caucasian,0,F,0,1
10044,Caucasian,-1,M,1,1
10045,African-American,-1,M,1,2
10046,Caucasian,-3,F,1,2
10047,Caucasian,-2,F,0,1
10048,Caucasian,-91,F,1,2
10050,Other,212,F,1,1
10051,Caucasian,-1,F,1,3
10052,African-American,-1,F,0,2
10054,African-American,0,F,0,2
10055,African-American,,F,0,2
10056,Other,0,M,0,1
10057,African-American,,F,0,3
10058,African-American,-1,M,0,2
10059,African-American,0,F,0,2
10061,African-American,-3,F,0,1
10062,Caucasian,0,F,1,2
10064,African-American,-1,M,0,1
10065,Caucasian,-1,M,0,1
10066,African-American,-1,F,0,2
10068,Caucasian,-1,F,0,1
10069,Caucasian,0,F,0,1
10071,Hispanic,0,M,0,1
10072,Caucasian,-3,F,1,1
10073,African-American,,M,0,1
10076,African-American,-34,F,0,1
10077,African-American,-1,M,0,2
10078,Hispanic,284,F,1,1
10079,Hispanic,-1,F,1,1
10081,African-American,-97,M,1,3
10083,Caucasian,-2,M,0,1
10084,Caucasian,,F,0,2
10086,Caucasian,0,F,1,1
10087,Caucasian,-1,F,1,1
10088,African-American,-1,F,0,1
10091,African-American,-1,F,1,2
10092,African-American,-1,F,1,1
10094,Caucasian,0,M,0,1
10095,African-American,-1,F,0,1
10096,Other,-1,F,0,1
10097,African-American,-1,F,1,1
10105,Caucasian,-31,M,0,3
10107,African-American,7,F,0,2
10110,African-American,0,F,1,1
10111,African-American,-1,F,0,1
10112,African-American,-27,M,1,2
10115,African-American,,F,0,1
10118,Hispanic,-1,M,0,1
10119,African-American,0,F,1,3
10120,Other,0,M,1,1
10121,African-American,0,F,1,3
10123,Caucasian,171,M,1,2
10124,Caucasian,,M,0,1
10125,Hispanic,-1,F,1,1
10126,Caucasian,-1,M,1,2
10127,Caucasian,-1,M,1,2
10129,African-American,-1,F,1,3
10130,African-American,-1,F,0,1
10131,African-American,-1,F,0,3
10132,Caucasian,0,M,1,1
10133,Caucasian,-1,M,0,1
10134,Hispanic,-1,M,1,2
10136,African-American,-1,F,1,1
10137,African-American,-1,F,0,2
10138,Hispanic,-90,M,0,1
10139,African-American,0,F,1,1
10141,African-American,67,F,1,2
10142,African-American,-96,F,0,3
10143,African-American,31,M,1,3
10145,Hispanic,-1,M,0,1
10148,African-American,0,M,1,2
10150,African-American,-1,M,1,1
10151,Hispanic,-61,F,0,1
10157,African-American,-1,F,1,3
10158,African-American,-1,F,1,3
10159,Caucasian,-1,F,0,1
10161,Caucasian,0,F,0,1
10163,African-American,-12,M,0,2
10165,African-American,-1,F,1,1
10166,Caucasian,-98,F,0,1
10167,African-American,-1,F,1,2
10168,Caucasian,-26,M,0,1
10169,Caucasian,-1,M,1,2
10171,African-American,74,F,1,1
10173,African-American,-42,M,1,3
10174,Caucasian,-1,F,1,2
10176,African-American,0,F,1,2
10178,Caucasian,-1,F,0,1
10179,African-American,-1,M,0,1
10180,Caucasian,-31,M,0,1
10181,African-American,0,F,0,3
10183,African-American,-1,M,0,3
10184,African-American,-1,M,0,3
10185,African-American,-1,M,0,1
10188,Caucasian,-1,M,1,1
10189,African-American,-1,F,1,3
10193,African-American,-1,M,0,2
10194,African-American,24,F,1,3
10195,Other,-1,M,0,1
10196,Caucasian,-30,F,0,3
10197,African-American,-1,F,1,3
10198,Other,-1,F,0,2
10201,Hispanic,-1,F,1,1
10202,African-American,-1,M,1,3
10205,Hispanic,15,M,1,2
10207,African-American,-1,F,0,2
10208,Caucasian,,M,0,1
10209,Caucasian,,F,0,1
10210,African-American,-1,M,0,3
10211,African-American,-1,M,0,1
10212,African-American,,F,0,1
10214,African-American,-1,F,0,3
10216,African-American,-1,M,0,3
10217,African-American,0,F,1,3
10218,African-American,-1,M,1,1
10219,Caucasian,-1,F,1,3
10220,African-American,-1,F,0,1
10223,African-American,-1,M,0,2
10224,African-American,-1,F,0,2
10225,Other,-2,F,0,1
10226,African-American,-1,F,1,2
10228,Caucasian,-1,F,0,1
10229,African-American,-1,F,0,1
10230,Caucasian,-1,M,0,1
10232,African-American,-1,M,1,1
10233,African-American,-1,F,0,2
10234,African-American,-1,F,1,1
10235,African-American,-1,F,0,3
10237,Caucasian,-1,F,1,3
10239,African-American,-1,F,0,1
10241,African-American,-8,F,1,2
10242,Caucasian,0,M,0,2
10243,Hispanic,-3,M,0,1
10244,Other,-1,M,1,1
10250,African-American,258,F,1,3
10251,Caucasian,-1,F,0,1
10252,African-American,-1,M,0,1
10253,Other,-3,F,0,1
10254,African-American,-1,F,0,3
10256,Caucasian,-1,F,0,1
10257,Other,-1,F,0,1
10258,Caucasian,-1,F,1,1
10259,Caucasian,-1,M,0,1
10260,Caucasian,-127,F,1,3
10261,African-American,-1,F,0,1
10262,Other,-1,M,0,1
10267,African-American,0,F,0,3
10269,Caucasian,-1,F,0,1
10270,Hispanic,-2,M,1,1
10271,Hispanic,-5,M,0,1
10272,African-American,-1,M,0,1
10273,African-American,-75,F,1,1
10274,African-American,-1,M,1,3
10276,African-American,-1,F,1,1
10277,African-American,-1,F,1,2
10279,African-American,-45,M,0,1
10280,African-American,-1,F,1,3
10281,Caucasian,-1,M,0,1
10283,African-American,-1,F,1,2
10288,Other,-1,M,0,1
10289,Caucasian,-1,F,1,3
10290,African-American,50,F,1,3
10292,African-American,-1,F,0,3
10293,Caucasian,-1,F,0,1
10295,African-American,-43,F,0,2
10296,African-American,-1,F,0,1
10298,African-American,-1,M,1,2
10299,African-American,-1,M,0,2
10300,Caucasian,0,M,0,1
10301,African-American,-1,F,1,1
10302,African-American,-1,M,1,1
10303,Hispanic,-1,F,1,2
10305,African-American,-1,F,1,2
10306,Caucasian,-1,F,1,1
10307,African-American,-1,F,0,2
10309,African-American,-1,F,1,2
10312,African-American,-1,M,1,1
10313,African-American,-1,F,0,3
10314,Caucasian,48,F,1,2
10315,African-American,-1,F,1,1
10316,Other,-1,M,0,1
10317,African-American,0,M,0,1
10319,African-American,-1,F,1,1
10323,Hispanic,171,M,1,3
10324,African-American,0,M,1,1
10326,African-American,-1,F,1,3
10327,Caucasian,-1,M,0,2
10328,African-American,,F,0,1
10329,Other,-1,M,0,1
10330,Caucasian,0,M,0,1
10332,Hispanic,-1,M,0,1
10333,Other,-1,F,0,1
10334,African-American,0,F,1,2
10335,Other,-1,F,0,1
10336,African-American,-1,M,1,3
10337,Hispanic,0,M,0,1
10338,Caucasian,-2,F,1,1
10339,African-American,231,M,1,3
10343,Other,-1,F,0,1
10344,African-American,0,F,0,1
10345,African-American,-8,F,0,1
10346,African-American,-1,M,1,3
10348,African-American,-13,M,0,1
10349,African-American,0,F,1,1
10351,African-American,-1,M,1,1
10354,African-American,-1,M,0,2
10355,Other,-1,F,0,2
10356,Hispanic,-1,F,1,3
10357,Caucasian,-2,F,0,1
10359,African-American,0,M,1,2
10360,Caucasian,0,F,0,1
10361,Caucasian,-1,F,0,3
10363,African-American,-1,F,1,3
10364,Other,-1,F,1,3
10367,African-American,-1,F,1,2
10369,Hispanic,0,F,0,1
10370,Caucasian,-1,F,0,1
10371,Hispanic,-83,F,0,1
10372,Caucasian,-1,M,1,1
10375,African-American,-2,M,1,1
10376,Caucasian,0,M,0,1
10377,Caucasian,-1,F,0,1
10378,Caucasian,0,M,1,2
10379,African-American,-1,M,1,2
10380,Other,-1,M,0,1
10381,African-American,26,F,1,2
10383,African-American,-1,F,1,3
10386,Caucasian,-1,M,0,2
10387,African-American,-44,F,1,1
10388,African-American,-1,M,1,2
10389,Caucasian,-1,M,0,2
10390,Caucasian,-1,F,1,1
10393,African-American,-8,F,1,3
10394,African-American,-1,M,0,1
10399,Caucasian,-1,F,0,2
10400,Caucasian,-1,M,0,2
10401,Caucasian,-1,M,0,1
10402,Caucasian,-1,M,0,1
10403,Caucasian,-168,F,1,2
10404,Hispanic,-1,M,0,1
10406,African-American,0,F,0,2
10407,African-American,-1,F,1,3
10408,Hispanic,-1,M,0,1
10410,Caucasian,-10,F,0,2
10411,African-American,,M,0,3
10412,Caucasian,-1,F,0,1
10413,African-American,0,M,0,1
10415,African-American,0,F,0,1
10416,African-American,-1,M,0,2
10417,Caucasian,-1,F,0,1
10419,Hispanic,-1,M,1,2
10420,Caucasian,-151,F,1,1
10422,Caucasian,-1,F,1,1
10423,Caucasian,0,F,1,1
10424,African-American,-1,F,0,1
10425,African-American,-67,M,1,1
10426,Caucasian,-43,F,0,1
10427,Caucasian,0,F,0,1
10428,Caucasian,-1,M,0,1
10429,Other,-1,M,1,1
10430,Hispanic,-1,F,1,2
10431,Caucasian,-1,M,0,1
10432,African-American,0,F,0,1
10434,Caucasian,,M,0,1
10436,African-American,0,F,0,3
10437,Caucasian,0,M,1,1
10439,African-American,-2,F,0,1
10440,Caucasian,-1,F,0,1
10443,Hispanic,0,M,0,1
10444,African-American,-1,F,1,2
10445,Hispanic,-1,M,1,1
10446,African-American,-1,F,0,1
10447,Caucasian,-1,F,0,1
10448,African-American,-1,M,1,1
10449,African-American,-1,M,0,1
10450,Caucasian,-4,M,1,1
10451,African-American,-9,F,1,1
10452,African-American,0,F,0,1
10454,African-American,0,F,1,2
10455,Hispanic,0,F,0,1
10456,African-American,-1,F,1,2
10457,African-American,-1,F,1,2
10461,Other,-1,M,1,1
10462,Caucasian,-2,F,0,1
10463,African-American,-1,M,1,2
10464,Caucasian,-1,M,0,1
10467,Caucasian,0,M,0,1
10468,Native American,-1,F,1,2
10469,African-American,0,M,0,1
10471,African-American,-220,F,1,1
10476,Caucasian,-31,F,0,2
10477,Hispanic,,M,1,1
10479,Hispanic,-2,F,0,1
10480,African-American,0,F,1,2
10482,Hispanic,0,F,1,1
10483,African-American,-1,M,0,2
10484,Caucasian,-1,M,0,1
10486,Caucasian,-4,M,0,1
10487,Caucasian,161,F,1,1
10489,Caucasian,,M,0,3
10490,Caucasian,-1,F,1,1
10491,Caucasian,-1,M,0,1
10492,Hispanic,-1,F,0,2
10493,Other,-1,M,0,1
10494,African-American,-1,M,1,2
10497,Other,-1,F,1,1
10498,Caucasian,-11,F,0,1
10499,Caucasian,275,F,1,3
10500,African-American,-1,F,1,2
10502,Caucasian,0,F,0,1
10505,African-American,-1,F,0,3
10506,African-American,0,F,1,2
10507,Caucasian,-1,F,0,1
10509,African-American,-1,F,0,2
10510,Caucasian,-1,F,0,1
10511,African-American,0,M,1,3
10512,African-American,-1,F,1,3
10513,Caucasian,-3,F,0,1
10514,Caucasian,-1,F,0,3
10518,African-American,-1,M,1,2
10519,African-American,-1,M,1,3
10520,African-American,-1,F,1,1
10522,Caucasian,-3,M,0,1
10523,Other,-1,F,1,1
10524,African-American,-40,F,0,2
10525,African-American,-1,F,1,1
10526,Caucasian,84,F,0,2
10528,Hispanic,-4,M,0,1
10530,African-American,-1,F,0,1
10531,Caucasian,-28,F,1,3
10532,African-American,-1,M,1,1
10533,African-American,0,F,1,3
10535,African-American,-61,M,1,2
10536,African-American,-1,F,1,3
10538,African-American,0,M,0,2
10539,Caucasian,31,M,1,2
10540,Caucasian,-1,M,1,1
10541,Caucasian,-70,F,1,2
10542,Caucasian,-1,F,1,2
10543,Caucasian,0,M,1,1
10544,Caucasian,-1,M,0,1
10545,African-American,-1,F,0,2
10546,Caucasian,-1,M,0,2
10547,African-American,-1,M,1,2
10548,Caucasian,,F,0,1
10549,Other,-1,F,0,1
10550,Caucasian,-1,M,0,1
10552,Caucasian,-1,M,0,1
10553,African-American,-1,F,1,3
10554,African-American,-1,F,1,2
10555,African-American,-1,F,1,1
10556,African-American,-1,F,0,1
10557,African-American,-1,M,0,1
10558,African-American,-1,F,1,2
10559,African-American,-1,M,0,2
10560,Caucasian,-1,F,1,1
10561,African-American,-1,M,0,3
10563,African-American,-1,F,0,1
10567,Caucasian,0,F,0,1
10568,Caucasian,-1,F,0,1
10570,Caucasian,-5,F,0,1
10571,Caucasian,-1,F,1,3
10572,African-American,0,F,1,3
10573,African-American,,F,0,2
10575,Caucasian,-1,F,0,1
10577,Caucasian,-1,M,1,1
10579,African-American,-1,M,1,1
10580,Caucasian,-1,M,0,3
10581,African-American,-1,M,1,1
10582,African-American,-230,F,1,2
10584,Caucasian,-25,F,1,2
10585,African-American,-1,F,0,2
10586,African-American,0,M,1,2
10588,Hispanic,-43,F,0,1
10589,African-American,-1,M,1,2
10590,African-American,-1,F,1,2
10591,Caucasian,-1,F,1,2
10594,Hispanic,-3,F,0,1
10595,Caucasian,-1,M,0,1
10596,Other,-1,F,0,1
10599,African-American,-1,M,1,2
10604,Caucasian,-31,F,1,2
10606,Caucasian,-1,M,0,3
10607,Caucasian,-1,M,1,2
10608,Caucasian,-1,M,1,1
10611,Caucasian,102,F,1,1
10614,African-American,0,M,1,3
10617,Caucasian,-1,M,1,1
10618,African-American,-1,F,1,1
10619,African-American,-1,M,1,3
10621,Other,-1,F,1,3
10622,African-American,-1,F,0,2
10623,Other,-1,F,1,1
10624,African-American,,M,1,1
10625,African-American,-1,F,0,1
10626,Caucasian,-1,F,0,1
10627,Caucasian,-14,F,0,1
10628,Other,-1,M,1,1
10629,Caucasian,-1,F,1,1
10631,Caucasian,0,F,0,1
10636,Caucasian,-1,M,0,2
10637,Caucasian,-1,M,1,1
10641,African-American,-41,F,1,2
10643,African-American,-1,M,0,3
10645,African-American,0,F,0,2
10646,African-American,-1,F,1,3
10647,Caucasian,55,F,1,2
10648,Hispanic,-1,F,1,1
10649,African-American,-1,M,0,2
10651,Caucasian,0,M,0,2
10652,African-American,-1,M,1,2
10653,African-American,-1,M,0,1
10655,Other,-1,F,0,1
10656,African-American,-1,F,0,1
10657,Caucasian,-1,M,0,1
10659,African-American,-1,F,1,3
10660,Hispanic,-1,M,1,1
10664,African-American,-1,F,1,3
10665,African-American,-1,F,1,2
10666,African-American,0,F,1,2
10667,African-American,,F,0,1
10669,Caucasian,0,M,1,1
10670,African-American,-1,F,0,1
10671,African-American,0,F,1,1
10672,African-American,-1,M,0,2
10673,African-American,0,F,1,2
10674,African-American,-1,F,0,3
10675,Caucasian,-50,F,1,1
10676,Other,-1,F,0,1
10677,African-American,-1,F,1,3
10678,Hispanic,0,F,1,2
10680,African-American,-1,F,1,2
10682,Hispanic,-64,F,0,1
10685,African-American,-1,F,0,1
10686,Caucasian,0,F,0,1
10689,Hispanic,0,F,0,1
10690,African-American,-1,F,0,2
10692,African-American,-1,M,1,3
10694,African-American,-1,M,0,2
10695,Caucasian,0,M,1,3
10697,Caucasian,-1,F,1,3
10698,African-American,0,F,1,1
10699,African-American,0,F,1,3
10700,African-American,-1,F,1,3
10703,African-American,-1,F,0,2
10706,African-American,0,M,0,2
10707,Caucasian,-1,F,1,3
10708,Caucasian,-1,F,0,1
10709,Caucasian,-1,M,0,1
10712,African-American,-1,F,1,2
10713,Hispanic,-2,M,0,1
10718,Other,-1,F,0,1
10719,African-American,-1,M,0,1
10720,African-American,-1,M,1,2
10721,Caucasian,-27,M,0,1
10723,Caucasian,-7,F,1,2
10728,African-American,-1,F,1,2
10729,African-American,0,F,1,1
10730,African-American,-1,M,0,1
10733,African-American,-4,F,1,1
10735,African-American,-1,F,0,1
10736,African-American,-32,F,1,2
10737,Caucasian,-3,F,0,1
10743,African-American,0,F,1,2
10748,Caucasian,-1,M,0,1
10749,African-American,-1,F,0,1
10750,Caucasian,-1,M,0,1
10753,African-American,-1,F,1,3
10754,Hispanic,-2,M,0,1
10756,Caucasian,-1,F,0,1
10757,African-American,-1,M,1,2
10758,African-American,0,M,0,1
10760,Hispanic,-1,F,1,1
10761,African-American,-3,F,1,1
10762,Hispanic,-6,M,0,1
10763,African-American,0,M,0,1
10764,African-American,-35,F,1,3
10765,African-American,0,F,0,1
10766,African-American,-1,F,1,2
10768,Caucasian,-1,M,1,1
10769,Caucasian,0,M,0,1
10770,Caucasian,0,F,0,1
10773,Caucasian,-32,F,1,3
10774,African-American,-1,F,1,1
10778,Caucasian,-1,M,1,1
10779,Caucasian,-1,F,0,1
10781,African-American,-3,F,1,1
10783,Caucasian,-1,M,0,1
10784,Caucasian,-1,F,0,1
10786,Caucasian,-1,M,0,1
10787,African-American,0,M,1,2
10788,Asian,0,M,0,1
10793,Caucasian,-1,F,1,2
10794,African-American,-1,F,1,2
10795,African-American,-1,M,1,2
10799,African-American,-1,F,1,1
10801,African-American,3,F,1,2
10803,Caucasian,-1,F,0,1
10805,Caucasian,-90,F,0,2
10806,African-American,-1,F,1,1
10807,Caucasian,7,M,1,3
10808,Caucasian,-59,F,1,2
10810,African-American,-1,F,0,2
10811,Caucasian,-2,F,0,2
10814,African-American,0,F,1,1
10817,Other,-1,F,1,1
10818,Caucasian,-1,F,1,1
10819,Asian,-1,F,1,3
10821,African-American,-1,F,1,2
10823,Hispanic,-1,M,1,1
10824,African-American,-1,F,1,1
10827,Caucasian,-1,F,0,1
10828,Hispanic,-53,M,1,1
10829,African-American,-97,F,0,2
10831,Caucasian,0,M,1,3
10835,Hispanic,-1,F,0,2
10836,African-American,-1,F,1,2
10837,African-American,-1,M,0,2
10838,African-American,0,F,1,2
10839,African-American,28,M,1,3
10841,African-American,-1,M,1,1
10843,Hispanic,0,M,0,1
10844,Caucasian,0,F,1,3
10848,African-American,,F,0,2
10849,African-American,-1,M,1,2
10851,African-American,-1,F,1,1
10854,Other,-2,M,0,1
10855,African-American,-22,F,1,2
10858,African-American,0,F,0,1
10859,African-American,-1,F,0,3
10860,African-American,0,M,0,2
10863,African-American,-1,F,1,1
10864,African-American,0,F,1,2
10865,Caucasian,-1,F,0,1
10869,African-American,-1,F,1,3
10870,Caucasian,-10,F,1,3
10871,Caucasian,-2,M,0,1
10873,African-American,-1,M,1,2
10874,African-American,-3,F,0,1
10875,Asian,-1,F,1,1
10876,African-American,-1,M,0,1
10878,Hispanic,-1,M,1,2
10879,Caucasian,-1,F,0,1
10880,Other,-1,M,0,1
10881,Hispanic,-222,F,1,3
10882,Caucasian,-3,F,0,1
10883,African-American,-1,F,1,1
10884,Caucasian,-1,F,1,2
10885,Hispanic,-1,F,1,1
10886,African-American,-1,F,1,2
10888,African-American,-1,F,1,3
10889,African-American,-1,F,0,2
10893,Caucasian,-1,M,0,1
10894,African-American,0,F,0,1
10895,African-American,-1,F,1,3
10896,African-American,-112,F,1,2
10897,Caucasian,-1,M,1,3
10899,Caucasian,-4,M,1,2
10900,African-American,,F,0,1
10903,African-American,-1,F,1,3
10907,Caucasian,0,F,0,2
10909,Caucasian,0,F,1,3
10910,Hispanic,-1,M,0,2
10911,Caucasian,-60,M,0,1
10913,African-American,0,F,1,2
10914,African-American,-40,F,1,2
10917,African-American,-1,F,1,2
10918,Caucasian,-1,F,0,1
10919,African-American,0,M,1,2
10920,Caucasian,0,F,0,2
10921,African-American,-1,M,0,1
10922,Caucasian,-26,M,0,1
10924,African-American,-1,M,0,1
10925,Caucasian,-1,M,1,1
10927,African-American,-1,F,0,2
10928,African-American,0,M,0,2
10930,African-American,-1,F,1,2
10931,Hispanic,-1,F,0,1
10932,African-American,-1,F,0,1
10934,Caucasian,0,M,0,1
10935,Hispanic,-1,M,1,3
10936,African-American,-1,F,1,2
10939,Caucasian,-2,M,0,1
